meioX,meioY
3754,990
1620,1546
2306,3243
4499,2686
4590,1865
2254,3465
2187,2788
2181,2311
3642,2187
1428,2726
5403,2198
5263,3150
38,1994
1785,2637
4674,125
791,1188
2609,1699
3521,3282
3508,781
1635,754
3204,3089
2807,2533
4236,3147
2539,3473
5301,1691
4422,1108
2683,22
3508,320
4884,218
3680,3563
3333,2456
2913,1023
1638,792
2373,296
1507,1013
4756,1352
1067,1520
2343,536
2902,2214
3074,3344
3027,702
4081,2459
4904,2006
5220,1718
2058,1350
4971,2692
5239,2649
2415,463
723,2913
2721,1394
1994,248
3371,2960
5116,15
2949,3633
1490,1770
3115,1915
1595,3446
1931,2839
5361,3151
271,3422
5422,1838
5282,3237
5141,3060
4190,1350
4628,2039
1703,2665
2452,1420
4584,1417
3126,3583
3455,2193
1788,1834
2426,3369
3086,1401
3924,1331
3922,898
2463,1471
1324,3506
4065,1539
4371,2121
5088,1145
2239,2967
3602,1604
3998,3327
2045,463
4067,3236
1812,1514
2340,3390
1758,2928
2338,2140
4884,642
3185,3020
3930,197
4031,1050
4208,1009
4717,2850
2684,2036
3897,31
1553,1615
1377,855
2001,1523
2115,1610
4242,1991
3179,594
2289,323
3490,1522
1403,1780
2011,1580
4465,34
2284,2344
4940,476
4720,2021
3314,3584
3595,1149
3267,116
3096,167
4752,899
3094,1428
58,2084
5203,2065
817,2909
4449,2074
2324,3330
5230,987
2073,186
4176,3266
2138,462
1932,785
5101,2038
4304,1833
2899,1739
2551,230
3954,1039
2984,511
1749,2456
5134,1770
545,1768
5333,1013
4259,3226
3674,1492
5116,2960
4057,2334
1587,965
3734,2585
61,2105
3762,3511
1491,1749
1897,240
1949,1690
3958,1906
1534,1929
3896,2888
5112,428
1010,2919
2034,815
2817,1010
1571,3353
1067,2364
3650,1811
819,1707
4813,2425
4160,2797
5408,892
3409,3208
3696,2838
3969,1960
3320,3611
2640,2663
3760,1443
1506,3032
1531,3133
4030,2215
2604,10
3107,1463
1337,2702
4077,3271
3468,1850
2569,2332
3990,3311
5451,231
2002,2764
2978,900
711,28
224,3223
1937,1632
4743,1291
1538,2751
1909,305
1787,3508
3329,414
2145,70
5280,3594
3557,538
1369,1590
1542,2370
922,2970
4053,1447
4715,1586
1635,1996
2227,2878
3844,198
912,492
2021,2842
5037,1775
4689,207
1955,473
3065,3322
4647,13
3027,1147
1891,3068
1371,439
2264,1829
5317,2973
4180,1681
1448,750
2172,195
2870,464
3587,3169
2285,2298
3888,752
1985,2678
3073,2109
2067,2623
3517,2450
4831,2097
1303,916
4006,2535
1438,708
3042,1177
4335,730
3810,58
3955,2299
3571,1059
5118,2939
2315,28
4523,288
3368,971
2342,1770
3440,2515
2864,2818
3379,1852
3190,3455
2697,3321
3155,1270
3968,1143
1577,2525
2798,1732
5355,1104
2847,334
5238,570
1146,249
4330,1963
5196,834
4945,2589
4528,747
4022,1355
4981,1059
1475,492
905,2886
3170,510
2267,2690
19,1869
3139,1619
1346,3141
2496,1604
1085,399
1195,1681
5145,1022
842,2192
4348,370
5106,837
4997,2831
1868,127
1856,883
2687,3291
3058,1259
2849,1124
713,1666
4838,3355
3814,441
4562,1315
2687,420
2089,2304
3726,2537
4531,3253
2777,452
168,3415
5015,826
4596,3127
5314,2126
1637,2800
5243,1808
418,3631
2594,401
1733,2018
692,2766
2271,2710
3976,400
2131,1244
5035,886
5271,1971
4192,1745
2955,404
3596,1972
647,178
4165,1234
483,670
4450,349
4061,1923
2919,638
2871,1292
1432,346
1397,1314
3909,98
1947,454
4124,2187
4666,3051
4810,3624
5351,2323
3088,3416
3584,2320
4545,813
2263,3495
1030,1385
3839,1380
2237,2129
4667,3026
2275,1467
1562,1644
3154,3272
3932,962
5350,1933
5460,1590
5221,2989
2906,597
3351,950
2367,2677
5190,1214
4567,2158
1517,2269
1308,2988
2896,1320
3324,2418
214,746
826,2131
1198,2504
2342,2180
2816,3437
3372,598
1755,1690
3386,1067
4619,291
4394,128
664,656
4764,2638
2949,369
4978,1041
5199,1617
5373,262
3105,3067
1708,2288
3293,1900
2272,2299
2510,34
5240,153
2708,1350
1226,1015
4422,1126
905,2854
1614,2291
2040,41
3118,702
4519,1958
1597,1019
2253,2171
5403,2178
629,2117
1327,661
2213,2456
3994,470
283,3050
3750,1392
1868,1341
2766,1574
4244,3588
2598,3283
4412,1907
2861,402
1852,1710
1119,1779
1284,471
3878,379
2597,1644
2518,2523
3654,3439
3872,1092
1042,1416
1297,1365
1352,749
2842,3569
4403,166
3262,2546
3698,1163
4645,2106
2216,809
2628,1386
4946,2185
2065,2181
4985,650
1249,1528
5279,3208
5091,739
5072,1897
1859,2563
2478,1093
1317,1826
4980,247
2467,2738
1424,660
5082,1083
1107,1714
4196,3364
636,518
5052,178
1434,1486
3965,1092
4334,1144
4981,2345
118,2766
3031,2325
4468,3324
2245,2586
5413,471
1804,1894
3541,2553
2452,2288
1788,180
2159,153
5292,1719
3798,407
4519,714
2051,1738
4138,2293
5257,211
3230,2426
1827,2407
3151,848
4841,1721
5144,1810
2305,2375
1324,640
1398,571
2991,3402
1470,1663
883,367
1469,854
2346,2599
231,802
3497,1566
1373,821
5343,2232
1636,2779
3124,337
4853,3026
1002,2088
2466,2293
3866,1492
2386,3215
2410,2874
435,473
2211,2820
2407,1219
3468,615
785,1161
2697,1693
3526,2509
1872,1771
1330,1892
3267,1356
2103,2364
728,120
2884,77
4391,2223
3349,501
4109,984
2717,2599
4339,1988
4516,3561
4213,3042
4099,2936
3716,3321
3252,3261
4788,1945
31,2809
907,2080
5427,532
5103,790
1450,348
5449,2744
1001,2886
1222,206
891,1961
3981,6
2442,564
497,754
779,334
1562,1239
1209,3002
2024,1959
912,93
2430,2144
2219,405
1617,1872
2897,971
3612,792
960,3544
2887,459
2404,790
1122,2587
1778,3403
1570,1709
1180,2841
1539,321
1890,1856
1662,1713
4135,2314
3254,2521
2386,2389
1713,669
3020,3526
3979,2840
5134,519
4124,2231
5370,3592
4174,1281
19,3190
3339,884
1810,2717
3731,2979
3525,859
780,375
4288,937
1285,2053
3666,977
1071,1963
2095,2335
5355,676
4362,843
1086,815
309,3172
4949,2215
3961,1484
2738,1045
5187,755
4962,2657
3062,1692
3497,1148
5364,2745
4511,1920
5173,708
2636,621
4405,626
3141,1203
4974,2330
2649,1496
5027,2959
3884,1587
3458,977
1949,2531
3170,929
3060,2072
3642,512
4088,2481
2505,450
145,479
1317,1362
1089,2457
3067,1332
2390,1172
3722,843
2756,733
2756,349
3643,67
1416,1832
2080,1451
2740,285
2665,1535
5124,2121
1551,2009
1027,578
731,143
5185,783
2065,3010
3226,1988
2117,3240
4927,8
2161,575
3273,605
2955,1605
5443,1487
1731,1996
730,508
5054,1803
2972,1308
1732,2793
3093,3013
1618,1899
3891,800
3788,1554
1490,1345
1499,611
4853,938
3450,1356
5163,1481
5340,585
1597,574
2495,384
5200,408
1924,1582
4412,1925
2261,1797
1900,3500
1486,529
1956,1325
3972,3641
4124,2211
2667,740
4338,751
2854,2385
4320,1919
2131,6
4786,1880
3458,1380
2383,3187
541,2144
1256,1972
4023,3025
3648,3408
3828,898
1380,487
5001,747
3836,3442
2679,3256
4731,807
3249,1285
3058,444
3345,2921
4724,1621
719,2081
4441,3220
2794,1266
1730,370
5240,1463
3557,1834
1811,1934
4675,1809
4875,1030
4894,1534
721,81
1020,2168
979,2787
5421,501
2121,814
2354,182
3436,3316
4034,3109
2964,1627
1162,322
2053,2181
2114,366
4353,1224
4576,982
1338,2315
192,2655
363,994
3973,3218
5086,1563
3387,1488
3606,750
2272,2268
1125,3005
2016,1540
1692,3472
2567,3154
1705,1483
2153,922
5387,2442
3178,2529
2054,487
5418,2592
339,2925
2291,3609
2242,507
4093,73
5455,1131
3250,469
5161,1065
731,951
3803,1596
889,2836
1810,259
2870,2840
5102,2887
3454,541
4599,215
5198,440
1568,884
1743,1639
5393,852
2512,1681
3733,3006
2192,687
1066,1124
4071,2808
1909,1562
3519,369
1969,2636
5104,1641
1643,3631
1906,2385
3264,2952
4827,2057
4179,3302
2230,449
4320,1077
2766,2373
4982,1106
5136,2192
3486,2326
2725,205
3386,1880
2886,1670
2086,3548
2406,374
3297,251
2523,1727
3947,1421
1179,2052
4477,3372
1036,3465
5101,1177
5124,2137
2083,249
3477,1876
2670,320
3748,2206
2225,2495
1484,2538
2683,2008
2908,971
1204,509
1426,1899
2837,711
5061,1009
621,44
1651,1646
3014,3501
3248,872
3172,1727
1601,197
1144,1871
4320,229
1522,2747
2160,553
2096,1924
1629,2754
2390,340
4303,2226
5069,1483
5051,1823
687,1955
1686,565
1668,491
2204,2417
3226,2402
71,138
1168,351
1240,1874
1080,2422
2339,3353
2396,2407
1792,1868
1225,1413
1449,2796
4930,2943
3303,1925
1893,2290
2119,781
5462,1168
2368,1876
3996,1229
2934,1138
1590,3000
3507,1589
142,3292
5463,1633
2206,2428
234,839
3793,2831
1402,1380
2917,616
5022,513
2664,773
1625,1931
3791,3638
3732,905
2675,1204
3122,290
1927,2773
5231,521
3607,3279
2486,1570
2474,3163
1419,1383
5453,1524
4581,3082
3693,1128
5285,769
2938,2759
1138,225
179,3436
3549,1815
1598,3040
4962,178
5049,576
4354,11
3954,1067
2539,2620
1555,2852
4902,2402
2572,315
2884,1291
3619,3299
4333,293
4491,3430
1965,2603
2703,1710
3938,1833
3976,2861
2764,396
4622,2819
2163,1810
2918,234
5218,901
3879,1558
2878,1266
5429,3032
1595,953
2459,3483
2770,1611
1269,10
1957,1724
1770,890
3013,651
3389,1110
3130,1589
5436,1068
3072,1731
5464,2844
2411,397
1059,712
5138,78
2170,1419
1627,737
1273,2420
3219,317
2964,1229
2351,139
3862,315
17,2302
5443,1086
1521,2661
4068,2778
2565,267
1602,628
3413,1185
2831,268
1995,3550
2817,1378
612,1641
1212,539
131,5
4844,36
3490,246
2141,485
4629,2028
3690,3581
2668,1579
2746,1082
1317,1402
893,403
3693,2820
3236,3264
1914,2832
1555,821
349,3359
2974,485
460,201
1114,3006
5314,3342
2298,359
4430,1972
2203,345
2202,2788
43,2008
1070,3620
4061,2364
4580,3061
1882,2653
1531,291
2197,314
3236,403
4893,3199
4728,2064
2268,619
4002,2502
2564,722
4937,79
2475,1524
2982,945
1290,1273
3308,1132
3351,3323
3019,670
3334,852
3735,2184
2072,2227
3351,1330
1806,3555
2919,3048
4066,1947
2731,1461
2275,238
4532,763
3698,1573
3401,1934
2122,408
3169,83
3166,1334
3292,618
4524,310
2873,1676
4987,2762
4769,2659
2469,291
1500,2611
1973,565
1717,2329
5302,1743
2092,2757
1027,1790
1926,2410
3427,823
3113,654
1379,1659
3822,1291
2947,3618
4587,154
4729,2051
1845,2497
2184,1089
7,3093
5381,3640
3062,1309
2360,1043
2562,3573
2933,3561
1976,1411
2515,3297
483,693
3700,3248
608,6
5187,1994
908,477
3181,163
3412,2390
4189,1769
976,3609
266,2974
1747,3301
3955,713
2839,1478
5122,2154
2283,1898
2468,239
1628,3588
4840,873
4611,3186
842,1792
905,444
3226,360
3679,1933
1441,1509
3627,2113
2017,2779
4395,590
966,666
3947,274
3122,1538
2764,3613
2492,348
2370,652
3426,2447
4204,2208
2930,3078
2783,1642
1757,2912
2717,1805
1706,3523
4005,3353
1452,2813
1323,997
261,3394
4006,2109
5284,3640
1913,1194
3418,1595
3371,574
544,159
2498,2859
1766,904
4427,3137
1257,2783
3317,800
3795,1147
147,52
2518,1706
835,1367
2251,1794
149,2907
2960,3182
908,76
1915,1972
2315,2491
1500,2647
3102,1043
2498,3298
5324,950
312,1155
1850,2873
2225,850
1157,1927
2066,3445
1933,1249
867,1487
2380,3169
5169,1510
4900,2393
3206,310
2240,96
2265,2244
1457,3641
2731,232
218,3640
4514,273
2438,2617
92,3098
2664,1490
2483,3208
3525,2474
2898,556
2185,1075
2945,3172
2806,3435
1010,2152
2021,1622
580,1913
4128,1056
4548,1251
2179,3511
1450,372
3250,2125
893,5
3252,2149
2805,1381
3050,411
473,36
4806,1975
1767,1791
3881,1127
1257,736
873,328
4577,2213
