meioX,meioY
1208,189
781,789
3582,292
1120,309
5397,137
1479,561
2606,338
772,717
2702,271
4367,726
1644,722
4797,816
2344,416
3320,465
4190,742
1037,703
1032,780
2610,798
4451,84
3937,918
2092,737
1210,280
1922,752
4020,368
2788,485
3668,152
949,74
2178,360
1647,825
2006,439
1647,613
1297,613
3582,871
68,798
5482,585
511,91
780,322
3932,816
1381,611
4013,572
2610,470
2432,155
587,981
1742,142
512,396
2011,75
1382,701
4451,718
2345,205
2253,251
5568,655
5402,565
3490,776
1832,492
2001,902
3838,535
1382,98
3403,576
2173,103
1563,83
1386,347
861,848
1033,636
4019,518
5228,677
3232,499
3135,839
329,364
331,281
2172,256
5142,781
4801,440
2346,388
1384,275
1559,883
1648,420
2341,574
2881,372
2525,223
3930,351
5576,216
2258,216
3402,66
2960,83
415,760
4879,752
1474,149
1988,80
2875,625
1734,506
4274,605
417,648
5230,117
4537,722
1473,834
5312,145
247,391
3406,602
4193,657
72,116
679,890
3231,579
1382,475
2257,495
511,245
3319,238
4709,525
153,201
1913,777
2084,760
4189,112
776,101
2436,118
2609,276
1121,785
1300,108
4279,666
4801,764
5140,240
3047,209
4017,288
1207,631
3138,598
677,678
3846,119
423,94
4967,490
1034,476
153,713
73,135
5055,464
4280,870
5053,225
2612,675
4619,205
5570,100
1823,542
3048,524
418,178
947,865
3136,287
3489,748
5140,622
2872,864
2962,350
4193,468
2787,510
3583,842
3317,802
4276,544
3840,685
679,425
679,270
4193,531
2434,322
2521,782
333,222
2528,411
4453,152
1735,178
420,504
4450,657
5488,370
3053,583
5399,679
951,458
4966,853
948,707
4362,653
3934,889
513,451
421,880
5145,338
3757,407
2612,88
1301,699
1734,821
2007,828
4969,457
4190,142
3758,241
677,365
4708,166
2522,765
154,887
3318,75
2005,157
2700,643
2434,751
4885,465
4708,668
4792,190
5571,792
5052,573
3408,700
2431,526
420,580
677,783
3494,725
2342,758
5573,282
3585,178
1827,406
1032,859
2877,264
2093,533
3841,424
3141,170
4276,417
5231,516
858,508
4453,517
4965,290
417,849
1382,640
948,388
5400,325
4535,860
597,850
1826,459
3672,490
3405,537
244,611
3495,575
3408,554
1122,639
4717,94
2174,384
1558,305
2536,645
5056,544
5404,472
4359,879
4544,159
1917,442
3671,256
2434,692
2174,226
2257,269
4020,727
2961,864
2256,594
1646,156
5568,561
2960,840
245,635
4972,598
2340,892
242,165
3845,839
4017,590
583,821
2345,860
2956,400
2524,739
3912,900
1469,197
4016,659
2782,371
3492,432
5309,707
4718,851
2087,296
1207,522
2089,876
3754,708
5314,491
1298,751
2699,453
778,485
245,349
5481,217
419,449
2698,187
5403,534
4361,680
1030,592
3496,406
4798,384
598,235
947,547
1646,555
241,863
2436,342
153,125
4447,779
2873,679
4025,334
3582,535
2258,813
511,354
2785,826
2879,507
3671,74
2092,270
1912,361
3755,371
683,97
2961,769
5482,738
5060,360
3050,773
1738,442
776,339
72,217
4882,785
1296,380
4538,921
3325,549
1382,149
1468,814
4277,318
2347,683
4712,610
1384,177
1648,659
1969,689
3671,710
3319,610
1648,377
4451,241
2617,650
4969,205
592,108
1559,553
5053,336
5490,796
5138,359
4798,899
511,198
327,304
1831,859
1741,261
2526,444
330,176
3318,359
1213,419
2169,610
1991,654
3845,809
2702,389
5143,289
1122,669
1476,683
1383,888
1471,637
947,780
4190,384
596,304
3671,372
1645,131
3493,598
5226,634
2710,831
334,155
2432,883
156,549
1919,146
1295,486
3319,739
1121,415
5228,538
4886,254
857,808
1122,229
511,696
4107,463
1915,493
3933,392
4193,311
2252,688
5055,136
1643,701
4449,547
2009,739
1730,643
3666,733
506,617
681,331
4280,109
5405,444
241,775
860,136
3585,796
3315,564
596,616
1733,418
861,605
947,364
951,474
4793,621
4539,573
3492,852
506,372
1732,526
1208,100
1558,608
329,811
3137,500
680,128
686,284
4713,893
5397,419
2789,842
1558,456
3137,720
1989,115
2255,631
2963,470
505,511
1203,877
2093,169
2011,371
5055,441
329,630
2259,359
1918,713
862,697
1829,197
5486,902
1384,743
5405,241
3589,406
4276,703
1033,165
680,870
5489,266
507,123
1821,52
4364,497
72,296
3416,311
2089,602
2524,199
1301,525
2254,703
2520,561
2878,533
4380,492
1480,614
2523,575
5090,382
5318,195
4884,805
3931,205
1127,246
1561,393
1555,116
3234,156
1991,187
2437,404
2698,366
3959,14
2172,183
5492,521
1914,167
2523,625
1210,136
504,799
3234,198
1295,841
2877,702
3761,549
247,896
1298,329
4621,592
3406,637
4367,266
4621,494
1299,345
4538,591
3143,928
5569,311
3593,446
328,671
1304,641
1382,524
3318,208
1651,65
2170,509
5144,686
5566,872
152,148
4360,557
1915,732
1645,222
1989,234
4971,652
1302,414
5307,124
4275,641
4967,474
4363,539
4274,572
5315,94
5139,883
5482,392
1120,445
861,777
4884,87
503,717
3755,777
3767,361
3137,696
5310,811
5050,894
4452,502
330,201
3140,641
3047,494
5232,171
4887,893
2346,223
1209,739
1556,818
4191,619
1301,465
420,668
4618,659
778,597
3664,189
4447,792
591,703
3231,720
2608,636
5571,488
74,465
590,694
2785,467
5484,874
1036,251
1916,513
1123,155
1472,537
683,555
5396,257
5140,215
5567,751
4615,404
2698,168
4108,403
784,132
247,373
4279,786
1738,561
3583,90
5482,846
2256,453
1560,420
2015,764
4189,883
505,534
5092,22
2696,720
4714,908
1822,219
5137,548
1991,752
4451,267
4544,434
3231,615
2254,468
1042,232
331,547
1208,207
1476,456
1475,524
3411,297
242,812
2258,335
4637,590
589,801
2003,776
3845,774
5410,426
4190,896
5575,476
3228,773
3759,582
1118,813
4540,347
2341,644
5142,202
2255,613
1998,21
1917,531
2702,498
772,467
4012,903
5318,883
3507,119
1992,336
5499,221
3139,624
4195,597
3585,432
1738,88
2170,207
4802,121
5484,821
5485,690
3757,604
5131,265
3508,428
