meioX,meioY
4061,1955
3273,1436
1157,503
3066,3012
4602,609
3703,1161
4820,1077
2460,2417
3551,411
2361,491
2986,1371
2442,407
4481,348
4908,2207
2533,1356
4205,465
1115,75
1958,2900
4645,1257
3734,1462
3198,682
5009,1048
62,3117
2008,766
3630,1364
4681,1766
1362,1509
3698,3030
2716,1341
1178,2339
1182,3242
2409,1018
2216,1813
1047,1173
3742,537
2812,1456
2120,890
3564,1619
1396,113
3503,1900
2477,740
1941,1763
4921,33
1749,1741
2444,455
1532,583
3862,1827
3536,1374
4076,96
1567,2588
1971,2073
884,483
5315,145
2580,861
4645,63
3534,241
3939,2682
2253,2158
2177,1444
5330,1659
3873,2918
3181,469
2459,545
4979,2934
4852,307
1694,1178
5091,901
1579,972
1774,1937
1300,1761
2716,1403
2569,724
2193,696
3321,1944
1307,1041
5348,626
4426,892
1385,2596
1928,2511
3251,3042
3940,638
1792,1182
2498,75
2926,643
1974,384
2595,2854
1023,1835
4708,2938
4879,670
3509,1970
3549,2413
3596,1973
5114,2384
3378,1575
3115,757
4235,2866
3189,1514
4034,1714
941,1083
2583,25
2003,2421
2174,493
1130,1952
1687,1942
5427,391
2598,1929
1901,525
2685,1866
3102,683
5283,1010
1357,593
1426,369
4507,1879
1850,56
5059,1703
5084,869
3746,584
3476,2539
4829,1210
1034,1030
4541,1195
3177,406
1699,3030
1887,2097
4685,552
4289,2495
1877,2020
3454,464
2997,1413
3203,1787
3750,627
5253,2844
3727,356
5189,1040
1558,778
4334,805
4766,380
3580,2764
4172,137
4739,64
3107,1595
2750,749
963,1282
1689,1965
1164,3083
4924,1139
1891,437
3147,2980
4790,1795
4851,218
3298,728
1920,746
1767,2814
3226,1889
1039,1963
1853,888
996,870
4662,1485
4841,2436
3362,1423
2313,104
2365,1455
3020,2554
1151,422
4486,2606
1392,2654
1017,1740
1350,2254
2701,323
2107,2500
2534,405
5250,566
3945,801
4199,1509
2270,536
1695,1195
3961,1874
1808,478
1091,1541
2442,364
1407,1918
1605,381
1353,3120
5026,1249
5398,2474
1750,1686
1060,478
2412,2826
4153,2956
1094,804
3738,2523
2398,919
2523,2061
2389,2644
3645,1488
3206,725
2111,1755
932,156
1357,3158
2076,442
3106,1629
2912,505
3480,717
3765,760
4229,2822
2454,1404
2513,2035
3130,1816
3498,2758
3303,766
4403,1645
2068,346
4339,3018
4660,2443
881,1280
4211,557
5252,1898
4958,397
2672,1721
2081,1365
2957,969
4673,363
2683,2825
1429,458
3740,1426
4802,2989
1223,1122
2414,1929
2017,809
4362,1160
1051,2043
5386,1165
1767,970
1749,834
1950,1895
1668,1789
3919,2429
5305,1325
4382,1388
4423,1908
2730,2382
3682,1879
2501,2799
1941,2692
4052,1890
3790,3066
1534,2257
2226,1050
4947,322
3650,1598
5428,306
3409,1916
3042,18
2539,3205
1270,1531
1443,3155
4863,2691
3908,1348
3614,3081
3228,976
3334,167
3235,1975
2352,3116
1346,2189
2043,1854
3695,1000
4204,491
1574,1804
3652,545
3092,542
5154,1651
4932,1292
3001,548
4022,534
4465,1333
1253,2211
2082,523
4882,783
3283,539
3181,2357
3561,518
4871,2721
1609,2159
2161,2187
4275,2364
2542,1388
3279,487
5069,2888
4588,1736
4901,868
3548,1441
5217,1297
2029,1755
1061,1227
2049,1979
4057,886
1267,682
1227,1952
4661,2468
3907,210
5325,306
3131,902
3487,1752
4428,1972
947,1193
4652,2394
2417,1968
4860,358
2754,812
1020,945
2581,2716
1595,2862
1141,1196
3451,426
4914,1034
1301,2673
4138,1812
3088,1428
4361,2227
1957,1092
2027,2629
3130,961
4249,948
4293,425
3582,1876
919,1670
3408,937
3532,1244
5356,747
4098,1397
5100,2202
2479,1726
5428,1720
3929,1544
2896,1270
4699,1946
2048,1945
4507,644
5404,1467
5331,2744
3513,2046
1317,1923
1006,1639
5122,201
4988,1926
1697,2073
4685,460
3849,1689
2464,2478
3304,2698
4795,709
5214,100
1402,1875
5398,1267
1660,1703
1845,1732
1337,2966
5341,1803
945,272
1419,2891
3803,175
4015,451
1660,16
1224,1893
1341,3042
4875,2746
3594,2885
5384,1094
1704,2124
1398,2705
3396,1768
4701,2895
1870,1902
930,939
1379,1677
1650,762
1682,1083
4964,488
3361,1392
5427,1697
4583,446
3612,147
1040,1923
3491,2716
5021,2333
2207,1707
3819,345
5224,215
2467,1558
4637,2212
4779,1708
1241,2956
3554,1539
5195,2146
3797,1176
3749,2646
1285,801
2765,945
1573,1764
5326,2710
3117,2649
2530,2180
3471,1606
4508,702
2728,1466
2650,642
1060,516
2658,732
4206,2573
4333,2900
3492,1854
4758,1438
3643,2466
3505,1020
2616,292
2035,989
98,2972
1117,974
4762,2558
1740,2529
2214,2664
3773,1861
45,2681
2171,1323
3314,2739
1036,1898
4306,1668
4202,1552
5258,545
4831,76
2971,3016
1577,1824
2636,557
4578,1653
2577,1695
4185,1312
1857,1804
4558,1330
1465,2475
2553,2397
1773,2859
2731,588
3164,3098
3010,1575
2541,472
4114,522
4259,2224
2312,1882
4115,445
3009,656
5236,2673
2906,450
4592,2814
4305,1612
1934,2620
5288,1091
1848,865
3090,1465
1066,2189
3032,1790
1226,1099
3046,980
2416,1085
5114,2359
1023,1769
2387,794
927,1704
4107,2462
4197,355
1808,3204
1680,2740
5206,2330
3690,2020
3741,1494
2782,1093
3381,1612
2422,1108
1021,175
4033,2687
5043,1532
4764,2637
4302,1533
2494,2670
1292,13
3921,339
3173,2284
3131,2769
1530,1394
1870,1973
4774,1628
2332,1125
1793,2149
4867,1658
4781,2779
4837,1314
2891,3082
2842,2586
4730,1084
1583,941
1655,2587
3030,2675
3085,2313
2933,1682
2360,535
3577,1743
1394,1809
4556,185
5455,2235
3222,913
1577,73
4794,2934
5052,2673
4571,301
3474,646
4709,851
4926,1187
1531,479
2950,1850
1930,1645
4734,1141
3817,2373
5250,2802
164,3230
1914,726
3767,834
3826,1445
4545,2314
4462,2300
1114,2589
2986,1268
3875,2976
4303,1578
3958,1812
4461,65
2100,690
4134,2752
5430,1773
1214,2654
4855,1523
2556,2444
4323,721
3539,2281
1489,2705
1608,2972
1627,480
2181,584
2099,1573
2858,850
1825,1449
1788,2094
2528,3099
2330,2972
4948,2601
5021,11
887,594
3809,272
1179,740
5061,2739
3242,2964
3331,2901
2057,3003
1136,2010
4790,2981
2972,273
1577,2710
866,491
2637,1409
3386,1677
5288,2196
1465,761
4022,2590
1349,1422
1835,758
3261,335
5050,2645
4128,1728
4607,1916
2652,694
2746,2535
5331,357
4357,48
4539,2225
4959,2730
1262,606
1701,2090
4123,1631
1313,1871
1870,1161
4217,1705
4522,859
3235,2035
2686,2906
1244,468
3138,1913
4218,623
1869,1082
3373,508
5345,492
3018,1623
3291,2563
1851,78
1813,3259
3062,2077
2966,2948
2317,2817
4708,2966
5066,2836
1641,646
2630,1377
5013,1180
4876,2836
3148,2028
5043,245
4673,1615
1686,2823
3711,1219
2476,2644
5450,645
3155,2062
2101,2451
3539,289
3569,2652
4887,812
2497,1875
3574,1771
1382,838
2149,283
1912,678
5349,1908
3723,287
2370,1499
2799,1320
2276,610
3501,914
3153,218
4299,2594
3858,764
2914,2432
3803,2229
3746,2588
5265,656
949,1975
5045,2585
2763,877
2898,1319
2292,2567
2221,2746
4313,596
1073,2224
4372,211
2074,2171
1867,2890
1745,2490
1509,2921
2569,752
2011,732
1941,938
2780,2037
4392,493
5428,275
3482,2589
1835,1571
5316,1414
4982,2968
2967,2083
1607,1216
149,3379
2350,455
1696,338
2842,1691
3540,2355
5266,758
2674,1766
3674,2785
3172,1397
2194,667
3016,686
2375,692
4237,1909
1153,2975
5053,422
2602,2950
1073,3089
3400,2691
2335,249
1629,3131
3929,2507
876,1342
1826,1515
2201,1663
2626,3181
1785,2002
3750,2612
2262,3211
2444,1311
4200,2525
5137,1477
3469,1570
4386,2543
3220,2787
4660,153
3346,3136
2846,1732
2203,2595
4187,1354
5307,2434
4452,1158
941,217
4491,2704
4787,579
2257,398
3004,2490
5173,785
3636,2423
3443,396
3536,1324
2538,372
3842,545
2387,757
5140,1547
1757,50
1711,475
2498,2737
1539,1429
2382,733
2221,968
4413,717
1677,1842
3374,1520
3451,2298
1547,1529
1947,969
3195,1640
2448,1475
5252,2786
2146,1140
2515,2953
4237,875
3348,3102
4980,780
3603,2918
4521,2983
1292,909
1335,399
2207,2629
2854,882
2500,949
2830,601
4091,2316
2653,2457
5037,184
1572,871
824,77
2188,2474
3846,596
3203,2602
2778,36
1262,653
5159,1717
937,1810
2606,1110
2535,433
5204,2297
3186,1470
4559,1451
2318,2892
993,2346
2960,2878
3054,2892
4041,1752
4115,2600
2531,351
3759,1661
4466,152
5377,2218
4038,792
3795,3089
5337,2771
2214,14
2257,2199
5227,2499
2999,1478
2739,2444
4368,2341
3773,2897
3420,2933
3019,733
3908,294
5321,2538
3766,2753
5193,1069
4597,2926
5298,2284
2859,1899
1844,2653
2370,2413
2076,3128
1123,1020
1325,2016
3725,1331
985,2245
1039,1054
2587,2795
1059,2096
3995,2299
3942,2746
5125,2482
1578,1852
4524,879
1107,907
3162,1265
3624,1240
4037,749
2489,2691
1739,733
2380,714
5220,265
5305,2386
3956,2870
2126,825
3281,1567
5075,700
2829,581
2901,1351
3768,2801
4113,1543
3258,3141
2011,1590
2760,1838
3462,502
1838,818
2824,1558
4376,237
1298,876
1954,2806
2925,1590
1246,2124
2749,2555
1649,1573
2282,2426
4182,237
2713,408
1190,1663
1539,3213
1777,2908
4279,2394
3720,2155
1555,2492
1565,2545
1722,3203
2614,312
5418,211
4011,2456
4228,1828
2762,2695
2292,741
4316,651
952,1951
1798,3115
1519,477
4315,543
2941,1816
1446,3220
3777,1958
3115,816
3195,1581
4190,1405
4092,250
2622,440
4150,905
4525,915
4499,1765
2252,3067
1514,2005
3740,424
4109,1514
1835,2558
5113,13
2051,2866
3928,2470
3096,2462
1932,2601
5062,592
5125,1288
3461,2413
2947,2784
1289,3343
3673,2762
2696,2022
843,243
3138,2801
2916,1532
1300,74
4965,1644
1307,1027
1031,1005
4675,2659
3044,1015
4523,2939
4691,586
4670,283
2349,3058
3849,2668
1706,2986
3003,609
4215,2700
1955,2846
4764,1526
1070,621
4306,494
4195,381
860,1124
2946,2716
1533,1415
1973,3065
3422,2963
1337,2113
4459,1253
2290,1618
752,247
4472,2439
2742,1622
4792,1979
5402,1327
2843,1772
1875,2059
4795,820
2910,2449
1450,677
1859,1848
4856,339
1508,2851
3443,2401
2991,425
2928,1573
3141,2870
1515,370
4175,2272
1464,1584
5386,2294
4111,2496
3194,2482
4566,2491
4586,2738
2260,1361
2904,1411
949,315
4376,2355
5457,711
2139,2828
1263,2327
3267,404
3241,2073
2309,35
3380,653
1417,1165
2776,2757
2056,3056
3931,435
1368,702
3489,1773
2661,2526
2005,1566
1879,346
2772,2781
2510,2909
3748,1619
4747,1382
2576,1723
2237,2930
2303,1781
4539,2185
5388,2334
2745,1675
3462,542
2730,1508
3839,2596
4933,2448
3159,3022
1480,968
2395,1756
4877,2786
5337,463
4003,2377
1362,628
2829,1583
1225,2004
853,1089
3331,2019
3123,2715
2169,3177
3506,964
1000,654
857,1050
4403,670
1771,2761
2643,2372
3524,148
1907,3259
1006,724
2635,475
2560,688
4358,94
3862,1794
4582,474
4126,1674
4975,678
5064,1756
3178,2338
3101,2503
4453,2316
4941,1370
3836,523
5165,729
4961,442
3566,2580
3316,2833
2493,1822
1140,2050
3459,1466
4751,1403
133,3351
2438,2161
2362,1378
1153,2090
3774,2881
3370,526
5052,1618
3846,2637
2265,1407
5100,2268
3444,1357
3002,1454
4406,555
2217,45
3216,2698
1763,108
4477,2468
2346,3188
2793,3003
2060,2091
146,3111
1132,2826
3443,2267
5162,2860
2717,3147
1425,1229
4396,1539
5373,2173
1911,612
2280,719
4317,2794
1262,3059
3572,2691
3306,1796
3092,2434
1685,2772
4313,2893
2910,1449
4779,2753
1724,615
2082,1412
2195,1589
2413,1881
4119,2660
1033,229
3667,2718
1355,538
3932,484
2928,1630
3920,404
1629,622
993,664
4022,1545
2477,1641
3278,2450
4317,622
2644,2411
1114,2632
1451,642
4608,638
3355,2294
2738,612
1921,2430
3877,3016
2475,2537
1860,2779
1123,1908
2054,2028
4125,2716
3354,371
1800,3076
2110,1685
3634,2348
1525,2100
2020,1716
2872,2963
4964,545
4375,1342
1379,2526
2238,2996
5237,1626
1054,2925
2089,575
1674,985
4116,2530
4093,1351
4805,1973
1579,100
4866,514
1987,510
2843,2706
1953,1863
3322,981
2452,511
5072,2927
2020,1653
3042,2770
4670,2611
1359,672
5075,1906
2386,2588
1301,1811
2747,1719
4242,2972
3229,1945
114,2520
3547,369
2116,2543
4581,390
2042,43
2601,3000
5403,2550
2914,2412
4965,2773
2859,2801
2415,1039
2692,1960
4872,1731
4404,604
1317,2803
4443,2168
4118,1578
1564,797
1579,157
1660,828
2317,67
5149,2761
2762,1815
2244,316
968,2112
5057,1666
3283,2484
3941,690
4687,1792
3589,1915
2809,3151
1799,378
4499,2745
2810,369
1256,523
1397,1788
1121,2666
5124,1341
1426,396
2657,2491
2183,2379
3725,2393
3788,3019
1027,1866
3013,1554
4308,2697
2931,2549
3809,2261
4409,1731
4366,1220
2506,2005
4043,1781
4828,1131
2099,1670
2222,953
2300,1729
2038,2723
2556,1551
2635,2341
4741,2385
2799,3031
5346,2898
2771,1911
1000,745
1547,646
4964,1682
1041,1092
2928,684
1595,1088
2833,2536
3235,2908
1579,2679
2782,2923
5052,1638
5423,1617
1437,3074
3370,2378
4933,1355
1364,1578
5241,1689
2790,2978
5070,735
2029,1821
5132,2578
2732,1541
3849,1614
4845,1477
1774,2838
3628,353
3207,2620
3988,2219
1405,1983
4122,2636
1978,2180
1252,2154
3084,1376
1372,2476
1858,988
1757,915
2293,1710
2163,2159
5084,827
928,994
1330,2859
3613,2217
3485,1791
2934,1715
4302,1643
3664,2697
309,2793
2029,1794
2519,2984
3410,2795
4082,132
5241,432
3045,2859
1154,3003
4882,2810
1032,2676
5122,1315
2241,3067
3304,815
3940,1712
2850,1815
4388,1522
4313,2719
4234,820
1507,338
5034,1404
1617,3066
1424,2070
1234,378
2564,1603
2623,423
2663,1650
4112,2562
4356,2172
1962,1931
1763,939
229,2264
4940,2475
4028,1643
2308,2756
2838,698
4788,746
2287,2500
4580,1571
5138,367
2701,2097
2941,1756
4792,869
3382,2570
3639,1424
4166,1174
4177,1205
4624,3524
3399,1793
2059,2924
4102,392
5255,590
5339,1732
5041,2510
4686,2768
2554,2518
2123,1848
1978,2229
5054,404
4779,511
1679,1892
845,268
4699,1883
2423,2067
3561,2507
2403,2710
5047,266
2284,2478
4953,1507
1187,3276
5346,515
4019,1509
2601,1981
4677,443
2186,1506
1377,3348
4863,446
973,1332
5339,1690
1149,2916
5219,1356
5240,391
3050,1929
916,902
2117,2612
4386,2509
3938,2626
4046,1794
2011,1658
3485,2670
1326,1982
1582,1873
5388,2410
3937,1595
3931,2546
1512,2036
2493,1797
4092,182
4502,580
3570,632
5143,2737
3113,1694
3103,2929
5271,2081
4658,129
1365,1564
2051,2895
1550,2410
3125,1794
1395,154
5156,601
3274,2410
1192,6
4365,1236
1976,2112
3390,1732
3823,1432
2716,356
2029,6
4809,870
4196,2501
3001,2410
1066,1345
1441,610
2850,2639
5443,487
2120,2642
1385,1713
1888,472
3948,2821
2006,674
2185,2405
19,2969
3166,1332
3549,1467
1727,569
1097,843
5457,2123
2882,2109
5117,80
1482,947
2403,2749
4581,1602
2664,1687
9,3299
4487,1688
1907,576
3314,1868
1526,3094
2401,1817
5121,132
4940,225
2112,840
5013,1203
4578,357
2062,2970
3022,2633
1125,1893
4415,1799
5121,2430
3602,2045
3086,1493
1491,2785
4289,1453
2026,2669
2793,239
2632,493
947,1122
3537,330
2433,2123
4761,1467
5256,1836
4475,1457
5147,2861
99,2822
4858,2622
2620,3129
2300,1757
1949,2773
5465,2189
976,2167
3833,622
4466,1396
4360,2270
2733,1582
3529,2269
3057,1071
4682,1665
2863,2862
1617,3091
1426,2955
1237,1991
2570,2573
3413,2857
3834,2527
1442,1411
5049,1554
828,154
1261,3132
2475,2514
1947,984
2084,561
4571,2563
1515,2965
1788,3018
1317,2739
4066,979
5219,1373
4857,2577
2668,2697
2955,2826
3502,953
1052,2003
1456,3256
5037,1426
1049,2841
1299,2636
1825,2459
5380,2252
762,283
3861,907
3419,1001
1366,3282
5224,1418
4562,2442
3937,549
1376,1618
1373,3330
937,1836
2194,1456
1833,1555
2662,2585
1848,2696
4092,2341
2642,595
4066,3045
923,106
4300,2577
3215,2681
3486,739
2979,299
4220,668
1849,1714
5225,2463
3650,1573
1879,1187
4916,2279
5395,2360
1474,2619
2798,2299
2843,755
1529,2194
4306,1714
5377,1024
1201,1757
4883,1907
2116,1773
4880,1879
2422,2955
2942,1788
4639,2320
4320,1802
3195,1618
3625,2269
2093,2356
4699,1901
2590,1860
4690,1827
2834,1635
2716,372
91,3287
5312,1380
2872,2036
2116,2562
5456,681
4953,2677
3678,2823
1136,1122
1146,2875
2867,1041
3380,2484
3026,1709
1691,2002
1799,397
2694,198
1830,722
3207,2575
2481,1692
1103,933
2185,1531
1562,1637
1546,3259
2161,3113
3452,2345
4860,2643
2083,3221
4164,2181
3146,1996
3822,2442
2313,959
3579,1795
1762,1787
5443,466
3094,569
4580,2651
1514,2058
1230,2808
1294,2579
3497,1876
1991,548
3833,2567
1587,2804
2482,2579
2145,2891
2112,785
4192,1432
4427,2963
3868,1964
2472,1609
1106,3352
4044,2797
4564,254
2410,1903
2226,2853
4455,1279
2754,2602
3915,434
4373,2410
4923,2302
4284,269
4601,651
2228,2789
2102,716
3139,1956
2171,1395
1549,2436
4131,2733
2873,3031
1515,3045
3113,1718
3640,458
1498,2857
3219,1835
1788,3034
1798,2204
2124,2682
2377,652
1460,1550
3622,1272
2220,2802
3467,2474
4518,579
3520,1241
2460,1459
2192,1556
1785,2938
2166,1358
1395,1828
373,3350
1618,2186
1352,647
1934,886
3834,506
3058,2042
1664,2623
1064,2157
2378,2530
4818,2192
2711,3105
2740,2474
1264,621
5339,2810
2489,2643
2094,2377
82,3021
2186,1483
2314,2707
4516,1965
4515,1921
3772,908
4954,373
2146,2923
5234,1575
3181,2387
2302,1804
5203,2273
2249,341
4062,3013
1855,1758
4748,1325
742,176
2282,1531
1948,1837
2081,1391
4601,1844
3968,2981
2764,2721
2018,1692
3655,2565
2512,2058
3161,1313
2169,1373
1523,2157
884,1372
3264,2292
1524,3035
4362,125
1897,3048
3579,1813
2396,2698
4870,584
1663,845
3830,2468
2897,347
4602,1877
442,3589
127,2921
3009,2454
3377,1552
3850,641
1114,1747
2873,2938
5051,362
5251,2760
4115,471
5422,244
1828,656
2361,1395
4874,1705
4490,478
4453,1198
2963,2915
988,2278
2144,2873
1682,145
4652,112
1635,3180
5061,2765
3005,572
3300,2635
2071,389
4603,747
1484,935
5413,1561
4620,898
4370,1276
4452,2203
3029,2693
2559,1530
2284,1603
2133,2754
2652,1611
2770,1931
3836,1555
2701,2994
1543,628
3838,1580
4748,1276
5325,2645
1864,2812
1716,515
4401,2725
1588,2778
2299,2634
4276,2408
4809,827
2418,2899
3229,1006
4015,2474
2499,51
1194,1732
3930,2571
1993,528
2845,2751
2577,2622
2302,2697
2114,2682
5402,1380
1970,1980
5229,1505
1259,3076
491,3214
5172,823
893,648
2012,1613
2151,2937
2207,1723
3962,1848
3840,575
3725,419
1634,3195
937,1058
91,2846
2233,2949
5324,1570
2084,3203
5407,2602
3403,2732
1928,2548
2554,1477
2664,2610
3352,517
4918,2338
2037,2709
1548,1545
4787,1819
1992,3196
1860,1009
3691,2930
3137,1972
4002,2309
2653,2572
3044,2817
2704,2116
3291,1658
5151,537
3235,1060
1732,650
4302,2635
2379,1526
4366,145
4707,779
5235,2620
2939,1732
2845,852
3605,2941
3558,2491
1368,2422
1195,3313
1468,812
1492,2732
1940,1789
1458,1525
3046,2842
1417,1978
2537,3138
2616,3050
5366,2090
1025,2580
5010,1083
4863,1641
1404,153
2564,1624
3685,2916
3308,2660
3364,1443
1154,3031
3285,2510
4978,655
2990,2337
2298,2760
3972,3020
3619,2234
4602,679
2589,5
3726,1349
4781,2736
1780,2044
4332,2954
3379,2516
1315,2753
2874,3054
1042,1996
117,3154
3971,3032
4834,1240
2915,1474
2570,2524
4372,2445
4780,1672
2796,283
4658,2422
1865,2825
4516,2790
2850,2667
4485,458
1318,2781
2407,1837
93,2917
2645,1498
3393,1719
1640,616
2662,1766
1963,1950
4520,669
4560,213
4395,2700
2293,1699
1262,3105
1120,1813
4372,1291
2886,1118
4669,1569
2708,1275
1435,3106
4470,1435
4052,972
29,3230
1066,1319
3271,2392
2393,2733
4085,1258
3121,1777
1433,3004
3764,2773
3553,2469
5411,1396
976,1357
2500,965
2678,5
2393,1883
4320,1822
4287,2590
4610,891
3846,445
3413,2808
3717,1625
5106,2292
3971,2001
1826,665
2863,1989
1473,800
4306,2651
2581,1773
2186,635
1667,138
4405,1620
494,2965
2134,2812
1510,2902
2074,3101
3353,2382
1418,1242
4697,620
4854,2566
1993,2227
3218,2739
4382,1459
3672,1841
2575,2677
2563,2627
1017,114
4933,1204
3834,2541
1373,2444
5253,604
3646,2539
1671,3271
5231,1533
3106,2541
1582,1925
3634,387
1877,2996
3636,413
4765,1563
4589,487
1095,3427
2647,1516
2259,3173
4326,598
1099,1579
2797,3117
2286,2460
2257,3148
4312,1728
2275,1445
2877,2981
2393,2837
1309,1843
4575,2600
5197,2259
1251,538
2890,3049
3576,2725
4327,2503
967,484
5461,2094
1375,2506
5423,1587
4668,252
3994,2341
1071,644
1422,2913
2650,661
2867,2897
3593,2871
5143,331
3833,598
4420,2948
2666,1664
3646,2522
5141,2627
1993,3221
2274,1538
3833,1612
1247,2166
3962,1997
4086,168
2868,2018
1344,545
3294,2546
2571,2644
2587,1786
1691,2019
2455,453
3942,2715
2889,3028
3677,1852
4558,2407
3019,1682
3956,2892
5088,2093
2667,2626
4195,1446
2612,2993
37,2836
2886,2988
3778,891
3527,3117
4291,1490
3718,111
2586,1813
4667,235
2697,2962
1096,3321
4637,1166
1913,2566
2867,1979
1418,2051
2732,1597
4653,2406
2464,1491
3845,2532
2990,2316
1149,2893
4684,1682
4302,522
506,2762
4618,755
2428,2081
73,3220
112,2803
4026,601
3178,1489
2812,2308
4147,846
1483,2607
3596,1924
5138,2593
2645,2436
4948,1486
5352,684
5127,3423
1500,2842
4296,1505
5044,2537
1750,822
2113,802
3476,2580
2405,2732
4325,541
4020,2556
4375,3588
5339,1744
1880,1198
1827,768
1557,1618
2378,673
1861,2905
1048,2858
2925,3366
3780,1973
4437,3153
4675,2647
1430,3020
4518,3282
5212,1252
5354,2959
4374,2459
1448,660
3399,2706
53,3262
2124,2771
1867,2874
4582,1629
1445,3071
1282,814
2865,3554
2885,1044
1861,1095
2421,2916
2657,2556
4058,3379
