meioX,meioY
1104,546
2237,227
1886,849
3462,82
1278,660
928,384
487,775
3203,111
400,810
3203,266
2236,625
3200,643
5119,724
5377,303
3903,866
489,891
4421,714
3455,574
3991,476
755,883
4251,333
3031,184
3904,553
404,372
3027,702
1981,709
1456,141
1543,204
625,302
4510,203
844,168
2503,448
2413,696
312,439
5199,355
139,435
4251,175
4681,597
757,337
4337,413
2760,111
3646,545
4422,613
3994,625
398,874
5116,740
3818,143
4421,117
3202,731
2498,128
3907,68
5031,590
2410,271
3030,524
5119,872
3286,520
401,343
137,454
2760,397
4508,417
1279,42
4943,891
2324,755
1631,672
5374,879
229,698
1458,344
2757,865
1981,337
3117,294
1363,576
3906,847
3373,750
2589,428
494,464
311,384
2327,778
5462,884
3559,228
5114,681
1016,828
3114,419
2499,357
4682,618
4943,344
4771,248
491,403
226,96
3374,850
3116,807
3820,439
3995,913
1983,514
1806,854
3287,259
1363,686
5032,81
2759,49
5464,789
2237,453
3818,357
4076,384
2411,539
140,276
52,321
3113,84
1805,524
1280,540
3820,610
4247,263
4593,308
3117,831
2857,205
3562,251
3375,376
1890,729
3991,373
407,573
1279,449
662,614
575,265
3734,349
1632,175
4419,796
1190,705
5381,442
2585,447
929,530
1360,897
3031,465
1803,657
4852,717
1632,616
4509,682
1103,121
313,720
2413,508
3735,834
51,765
2858,526
1193,886
5116,817
1193,540
927,109
5546,780
1459,580
2672,43
3282,682
1719,627
3996,598
1459,752
1019,459
1103,647
2938,286
929,894
1104,864
2064,450
1102,197
3739,538
4946,864
654,840
2325,216
5466,110
1107,228
2151,430
1722,501
3374,594
5287,187
2856,447
3735,709
4514,571
2938,339
1626,355
140,145
3455,19
3374,192
4165,309
5376,394
4855,699
4503,877
842,240
4164,389
5202,609
1719,735
3818,159
2326,650
5202,469
1360,190
4769,390
4851,863
2763,359
3820,497
2323,276
4771,376
929,579
3292,338
5377,140
1629,221
2939,633
1362,869
3646,302
5289,782
1713,146
5030,614
2859,509
2671,538
222,348
845,224
5547,393
4420,685
4334,550
4945,833
3115,219
4079,518
4770,142
5462,58
4515,694
3559,533
2675,129
1366,111
761,284
1365,77
2939,615
2856,129
2324,732
1803,897
3997,608
3286,884
3904,528
1365,384
208,619
1720,563
1633,133
3735,299
5376,784
931,545
1719,660
2584,586
401,396
3117,744
137,485
577,247
4422,629
761,692
1104,135
4079,353
2852,114
1280,694
3825,508
491,290
3374,871
3120,642
4855,795
593,141
1020,349
5376,663
4854,667
3196,541
2491,831
1191,322
4165,700
755,796
3557,550
4248,159
2497,384
3119,138
1542,320
843,520
838,700
5116,781
224,409
1544,694
226,333
839,810
1803,472
403,516
5028,867
2498,540
3287,65
5374,238
3199,320
2583,512
224,468
3903,313
3029,354
5375,618
3558,405
3029,157
3560,506
4945,850
5202,685
1718,426
4334,457
5376,427
2497,508
2152,100
4682,461
5287,364
1279,390
2678,112
5121,891
2063,731
3734,364
4679,892
1018,301
227,913
3820,453
4165,217
1016,315
2938,666
2856,461
758,297
2857,258
1546,648
3901,52
1279,304
3649,681
489,656
3288,282
223,901
5463,844
1980,690
1893,702
2672,747
2942,448
579,113
2237,418
841,405
3827,260
3903,468
3118,202
1017,448
5464,358
4684,764
577,891
758,407
5555,492
575,708
2497,729
5118,800
57,830
4856,748
3115,70
1717,364
1630,900
579,78
1540,438
227,556
4684,478
1721,517
4250,204
1282,291
1800,837
2855,483
1188,899
759,437
4680,498
840,299
4771,609
2585,875
134,118
3994,644
2939,359
2583,573
5555,475
3456,887
1979,635
5203,761
2939,537
3288,564
4514,468
312,614
5286,756
2325,240
1894,764
5461,42
763,397
1980,656
3562,203
487,221
4770,195
228,725
4595,493
3032,397
137,246
3822,231
139,165
4857,658
4332,357
4248,689
3202,239
1982,620
4597,415
1719,407
4594,901
399,503
3370,488
1893,408
1192,306
1896,821
3737,457
931,910
1191,529
2062,809
2759,702
2498,115
5625,730
4250,368
53,107
2856,681
3733,264
1193,570
5541,837
1105,562
4421,668
5375,474
57,361
2758,460
5463,637
2419,624
2584,714
1718,708
490,160
2061,858
5282,198
3732,425
4680,550
2940,462
3284,188
1459,260
4682,660
2237,496
5288,351
5374,865
1015,227
1016,814
3463,490
1458,217
4158,508
1539,361
3734,742
578,302
661,448
310,427
3286,843
3908,766
5463,345
1543,709
402,858
50,891
1543,637
225,762
4944,568
3375,515
2063,606
1541,581
1468,130
1364,128
5624,861
1631,259
2942,386
2858,885
3375,412
1104,883
1981,566
2857,395
4251,310
2067,335
1981,851
4854,302
4428,212
3730,314
1276,612
1803,352
1980,838
4507,494
4249,572
4080,531
4945,756
5030,529
929,634
657,278
311,119
2068,297
2938,328
4163,294
399,296
1017,202
2149,272
517,271
3026,144
5377,516
3287,353
2067,399
3736,102
4857,733
2758,172
2672,669
3557,420
225,216
1190,493
4427,197
4333,562
2151,622
2152,464
2945,800
4767,897
5116,857
3283,615
3288,211
4164,40
5626,898
138,391
2940,373
581,639
491,185
2671,655
53,867
402,96
2941,513
492,451
4247,272
2500,531
5379,502
4691,653
5626,143
1111,349
405,835
3559,143
5548,366
2587,350
1191,294
4078,295
2237,238
5287,769
3901,409
1628,269
669,166
498,212
1894,808
5112,694
3371,815
1453,249
1104,209
4515,185
493,93
1633,726
930,396
50,796
210,239
311,704
5625,816
5626,339
5460,97
1544,333
5031,67
1978,676
3460,879
2497,611
930,651
762,711
1981,551
2417,610
576,213
1539,466
4166,737
1279,54
3283,835
3375,604
5288,835
3905,495
2942,527
5628,478
1978,544
492,232
4164,281
2941,678
1712,573
4255,322
2409,522
546,335
3646,470
3374,400
4163,676
4253,213
53,713
2325,660
2156,81
3378,496
3117,235
3027,296
2500,462
5566,788
1547,473
2069,385
