meioX,meioY
955,239
5233,429
4202,665
5150,387
4979,550
2357,277
1563,885
1920,106
2091,512
4977,191
428,396
785,560
2715,594
1828,435
2977,320
2620,764
4460,156
3851,558
4716,625
70,243
955,721
1311,260
5063,573
864,647
4202,476
3329,795
1126,854
2626,455
2716,456
2801,757
1738,617
4283,543
4203,828
1561,471
4893,489
516,920
2005,590
867,739
5581,160
248,741
2801,300
3847,603
2891,571
3846,669
1476,170
2626,425
4281,920
334,652
3671,924
4458,679
519,107
5064,460
5240,645
2183,107
1739,105
3498,886
867,593
1209,672
2797,131
158,837
5409,570
3062,850
1128,214
602,388
1210,131
785,112
3416,699
5148,721
2005,162
2445,687
1386,581
4894,122
5581,507
3417,719
958,823
3852,490
334,769
5584,444
5060,630
4122,551
3417,478
5236,561
1648,266
333,723
4284,434
3587,819
2798,191
2446,930
2446,199
1125,283
5146,268
5327,289
5408,276
75,493
1387,469
5579,833
1042,729
4368,275
3070,280
3678,333
2267,568
5577,747
3505,134
2539,525
5326,550
425,910
2626,164
4454,831
690,172
5153,356
4548,161
3157,332
2271,268
692,408
3502,811
4975,442
2265,607
4725,164
2972,567
1651,535
4203,895
2976,397
332,439
1122,568
2709,362
3066,497
1649,780
2891,678
5062,652
5411,181
4627,147
5060,541
5495,370
3673,765
1123,610
5411,342
3938,541
2623,507
1653,681
3242,675
3945,241
3420,253
1130,731
5409,773
4542,300
4973,756
3848,844
3590,694
3066,247
2002,688
2266,873
1738,769
4541,404
1218,324
4978,613
246,469
424,104
1738,146
2088,342
688,450
5323,642
3856,127
4547,344
3504,500
2270,490
1386,825
2358,609
3767,130
3672,481
5236,250
3331,747
957,537
4028,911
4812,456
4285,376
2713,281
3938,316
1388,118
1483,459
3064,700
4372,348
3506,853
3762,545
3069,214
2541,274
4544,467
2004,236
243,132
1651,639
1911,351
5406,934
2978,856
872,689
2718,530
3152,602
4719,84
2887,901
2890,733
5149,785
2185,499
1124,686
2801,438
1736,368
4976,702
604,650
4204,306
2182,890
2362,818
1736,501
3152,515
5238,222
3761,641
1829,228
3766,407
605,154
3414,553
1131,145
71,961
4283,360
5235,865
4204,747
1646,871
4366,561
952,571
4284,636
76,884
689,555
2446,732
2974,641
3245,188
5584,334
1826,527
3593,163
4724,104
4122,390
866,805
2269,546
1044,929
2621,909
3509,417
5063,205
425,447
3068,437
4894,866
5319,692
165,429
5403,750
869,452
1044,420
5581,676
1479,750
2971,879
2620,864
4977,231
2263,586
5578,793
2628,138
3591,667
1833,256
2631,210
784,169
4372,898
2799,533
1915,276
4372,447
606,769
3938,489
4116,815
337,687
4893,904
4807,655
3067,134
2537,170
5502,172
4027,787
955,689
3596,115
4630,61
3935,525
72,671
3328,441
4370,631
3327,710
1916,593
3067,361
602,269
5322,126
5498,237
1042,451
1388,385
1386,613
5414,647
1831,98
244,686
4119,846
429,226
5146,648
5496,762
2886,787
2359,427
2184,825
3677,92
2268,844
1736,278
2087,64
5411,614
5583,591
1388,746
2355,679
2625,270
4114,620
1826,322
697,353
3763,669
1215,584
2092,82
4120,575
5581,488
4203,441
247,862
4118,673
4719,876
4806,911
1563,416
3243,89
3674,313
1483,308
686,383
780,269
4118,153
603,622
1829,565
1132,824
5584,312
4119,698
1919,873
246,936
2090,624
1562,160
3503,625
160,337
158,137
1654,658
3241,292
4721,551
2273,96
4720,486
2263,778
1742,231
956,420
2447,509
4813,480
5407,906
74,285
5236,603
427,759
2980,419
2447,803
3155,363
3769,721
3065,629
1477,551
430,248
1733,868
3941,401
2006,211
1385,269
4122,739
4974,481
2974,811
2005,267
3332,256
71,648
3942,203
1213,722
600,245
778,214
3502,692
3589,317
5321,462
3940,134
2092,138
2273,397
4547,430
2092,659
687,110
429,659
4032,534
3328,815
3676,880
3940,865
5233,846
3329,354
2006,716
1559,827
1303,553
2183,463
5066,177
4460,438
5588,257
1219,168
1295,639
4458,504
2187,716
3154,435
3421,593
1562,803
1044,281
2538,387
4893,281
868,171
3593,528
3676,406
5497,702
330,876
781,932
5583,627
3504,745
514,229
428,271
3674,843
2717,663
4024,629
1653,589
2360,846
2271,412
868,492
5497,533
1827,903
1041,545
330,745
250,624
2716,501
2358,548
1125,245
3766,91
2186,321
5239,276
2896,294
1915,921
1647,751
5586,198
4894,230
869,718
5236,498
4280,150
2269,524
3419,314
3506,203
4807,637
4637,201
4460,795
2797,908
4459,339
4635,490
3946,883
3761,906
5060,399
3854,304
2798,214
4290,818
4201,348
2892,461
1829,209
4807,604
3761,739
158,275
5156,405
2540,124
4368,128
2263,756
2445,664
1476,537
2895,401
2005,461
4810,734
2004,857
4895,416
517,270
4976,405
3506,719
957,169
3146,738
5318,791
2892,420
2443,389
5323,421
867,860
687,635
5147,553
5232,801
5148,816
1043,961
689,224
4027,117
1915,297
3944,152
67,321
4209,791
515,379
3242,577
1215,208
251,540
2532,907
5061,519
3851,353
5143,753
4195,693
5062,154
1927,501
783,618
1214,568
2361,752
3764,191
163,526
3502,577
4284,684
4376,331
2798,799
4030,715
2624,722
3245,484
1124,708
332,106
958,615
4808,589
3587,402
4203,140
1914,166
5408,152
4974,138
4975,121
245,329
3071,348
428,577
5496,448
513,566
2624,575
5149,604
1386,338
603,137
873,344
2974,546
780,903
2539,295
164,411
3062,881
867,842
1565,541
3243,441
2089,839
4205,727
3591,922
1127,194
1653,446
5152,528
1385,182
963,366
604,732
3332,115
3849,706
3590,906
5064,228
4547,190
1825,305
687,507
4638,649
2534,553
5145,667
516,749
4805,766
2972,794
1561,196
4029,886
2799,736
252,117
4117,410
5497,423
4547,696
3590,437
3242,768
949,182
4453,630
4196,847
4632,551
1302,700
3766,434
3592,416
2799,511
245,834
784,531
1916,858
2269,330
4720,913
4721,521
5500,332
5410,537
1390,225
3061,455
3587,887
4459,908
5408,229
156,190
514,899
3851,869
691,801
1124,321
5325,234
1915,809
1651,282
868,157
4803,800
3238,158
5325,263
2977,463
2895,122
2976,493
159,629
5322,771
2622,403
4979,467
1041,491
159,547
2895,149
2356,585
2086,587
5322,389
5063,249
75,413
4031,179
3760,206
2711,708
3148,842
3243,862
3420,178
2709,441
1129,483
3157,314
5493,585
3240,321
3420,365
3062,763
5324,369
5144,691
4635,174
867,518
3152,496
1736,792
4716,806
3149,699
1480,123
1565,215
3595,299
2973,739
4920,962
3835,736
3063,592
4545,674
3498,560
2626,242
2354,730
162,297
515,355
3419,192
5325,530
1044,392
962,465
1389,883
4284,415
3423,647
517,839
429,315
1473,914
2351,534
5584,919
4458,772
2537,674
3677,805
5318,737
4630,506
4630,723
5326,613
688,123
4547,757
5408,370
5580,905
685,336
3936,507
2715,329
333,577
2087,303
4370,419
2270,353
4369,535
1830,358
4367,759
4028,771
5496,647
4633,633
1125,373
4718,434
1917,664
783,469
5321,510
3768,223
3591,100
4545,592
4804,892
1305,350
2354,174
2893,526
1211,499
2538,859
3846,762
244,801
2977,613
4717,710
2446,116
2892,436
5153,432
3676,713
432,687
3065,101
2626,385
2360,493
3757,341
4719,827
4367,812
4202,239
3847,726
3678,184
4721,580
4724,773
4463,519
333,489
5500,148
2538,722
427,464
4457,655
3591,723
870,674
3330,490
69,516
4370,745
73,395
4554,497
4979,643
5142,584
5581,91
5059,306
5413,426
4284,121
1217,382
3150,714
3157,733
4894,642
4367,509
4630,741
1217,858
1735,714
606,691
3419,632
2361,369
5234,824
1562,852
3423,401
157,208
2537,473
1478,334
339,594
427,478
160,314
1926,644
2184,194
2800,396
245,183
3593,271
1917,700
2535,752
5499,674
5581,608
1916,783
2626,315
4805,567
602,793
866,889
3156,581
429,205
4541,815
3942,270
1480,565
2355,697
1654,704
332,298
4546,524
1481,597
4030,510
603,324
685,493
781,317
2976,343
1387,704
952,339
4792,404
3327,456
1306,604
3506,451
1125,390
429,618
2977,376
153,902
3156,784
2801,689
693,783
2975,355
800,212
2003,358
2447,136
245,561
5496,252
2892,812
785,376
515,442
1301,579
948,462
3416,287
1304,368
77,180
2712,397
252,521
3675,122
3676,561
1386,722
1740,131
2005,337
1387,161
1740,474
2267,691
4896,795
604,704
4029,865
1385,255
871,826
4115,797
4549,859
5409,393
157,610
4718,786
1563,698
4539,902
598,815
5238,587
688,593
5065,429
3331,276
5321,599
4896,198
1307,815
1214,191
4368,170
1477,362
4976,56
2005,478
1046,806
2715,827
1044,265
4979,656
2091,477
3592,142
158,223
4608,962
4027,843
687,573
75,843
3761,504
1485,348
2714,732
4975,779
73,354
4117,535
5321,673
4037,302
947,114
786,287
246,390
2887,973
2358,568
3240,384
4291,258
508,992
1828,344
781,256
5498,406
246,417
604,566
1481,901
4287,167
2362,393
4978,275
4633,689
863,566
5624,628
5148,569
2538,454
2873,733
4204,597
5059,356
4975,910
692,627
428,638
4287,282
332,901
1826,542
1302,786
5237,713
3952,40
1833,385
2089,463
4994,834
2090,790
1305,394
1651,722
5065,282
2978,281
3242,752
3587,603
3770,295
2181,696
4719,895
5494,489
3942,426
1741,397
5146,851
1738,738
4630,801
1214,839
4114,465
2539,893
1307,459
954,873
2621,628
328,219
3419,613
3763,929
966,830
865,554
1915,152
160,934
4792,573
5148,466
4718,696
3925,811
3065,312
4032,332
1912,510
3945,645
2006,737
3154,570
2873,796
3152,852
4895,598
3156,558
4460,468
1832,401
2794,874
1361,948
4974,380
4628,678
73,717
3926,729
4630,812
3681,782
4117,755
4186,713
4124,659
3502,335
1389,872
1909,652
2088,599
3146,795
4114,954
514,766
968,621
431,301
2874,535
248,844
4548,883
72,370
4793,808
602,105
4804,878
3940,655
3330,502
2543,990
4637,567
3330,763
2214,318
3330,777
5582,185
4198,627
4538,747
2623,337
5065,139
4794,638
785,454
780,196
4806,842
5235,207
2629,618
73,830
5149,490
1924,547
953,894
1126,412
4794,515
2735,742
81,193
2539,137
4793,885
1827,884
1477,866
4893,883
3941,816
5492,506
4794,606
1925,830
3761,818
967,454
2359,125
1118,599
3667,587
3260,943
